times,year,month,date,academic_year,semester,week,weekday,hour,events,subject,student_level,number_of_tutors,duration_s,duration_m
"[1761, 1886, 0, 0]",2017,4,26,2016/2017,2,11,3,10,"['PAUSE', 'FINISH', 'START', 'JOIN']",MATH,1,3,1886,31
"[0, 4870, 0]",2017,4,26,2016/2017,2,11,3,10,"['START', 'FINISH', 'JOIN']",MST,2,3,4870,81
"[7605, 3387, 0, 0, 88]",2017,4,26,2016/2017,2,11,3,10,"['FINISH', 'PAUSE', 'JOIN', 'START', 'PAUSE']",MATH,1,3,7605,126
"[470, 0, 3520, 0]",2017,4,26,2016/2017,2,11,3,10,"['PAUSE', 'JOIN', 'FINISH', 'START']",MST,1,3,3520,58
"[0, 1136, 0]",2017,4,26,2016/2017,2,11,3,10,"['JOIN', 'FINISH', 'START']",MATH,1,3,1136,18
"[0, 36, 4308, 4929, 0]",2017,4,26,2016/2017,2,11,3,11,"['JOIN', 'PAUSE', 'TRANSFER', 'FINISH', 'START']",MATH,1,4,621,10
"[668, 0, 0]",2017,4,26,2016/2017,2,11,3,11,"['FINISH', 'JOIN', 'START']",STAT,2,4,668,11
"[1536, 0, 0]",2017,4,26,2016/2017,2,11,3,11,"['FINISH', 'JOIN', 'START']",MATH,1,4,1536,25
"[0, 20045, 0, 20112, 5]",2017,4,26,2016/2017,2,11,3,11,"['START', 'TRANSFER', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,4,67,1
"[0, 2327, 4021, 0]",2017,4,26,2016/2017,2,11,3,11,"['JOIN', 'PAUSE', 'FINISH', 'START']",STAT,1,4,4021,67
"[0, 1998, 0]",2017,4,26,2016/2017,2,11,3,11,"['JOIN', 'FINISH', 'START']",PSY,1,4,1998,33
"[0, 0, 1, 13230]",2017,4,26,2016/2017,2,11,3,12,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,5,13230,220
"[0, 0, 1399, 14]",2017,4,26,2016/2017,2,11,3,12,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,5,1399,23
"[21669, 1127, 21670, 0, 0]",2017,4,26,2016/2017,2,11,3,13,"['TRANSFER', 'PAUSE', 'FINISH', 'START', 'JOIN']",MST,2,3,1,0
"[15, 0, 0, 1370, 1375]",2017,4,26,2016/2017,2,11,3,13,"['PAUSE', 'START', 'JOIN', 'PAUSE', 'FINISH']",STAT,2,3,1375,22
"[0, 2933, 0, 4741]",2017,4,26,2016/2017,2,11,3,13,"['JOIN', 'PAUSE', 'START', 'FINISH']",MATH,1,3,4741,79
"[1750, 0, 0]",2017,4,26,2016/2017,2,11,3,13,"['FINISH', 'START', 'JOIN']",IS,1,3,1750,29
"[12376, 0, 3, 12410, 0, 12404]",2017,4,26,2016/2017,2,11,3,14,"['TRANSFER', 'JOIN', 'PAUSE', 'FINISH', 'START', 'PAUSE']",STAT,2,3,34,0
"[17738, 2, 0, 17740, 0]",2017,4,26,2016/2017,2,11,3,14,"['TRANSFER', 'PAUSE', 'JOIN', 'FINISH', 'START']",STAT,1,3,2,0
"[70, 0, 0, 8984]",2017,4,26,2016/2017,2,11,3,14,"['PAUSE', 'START', 'JOIN', 'FINISH']",MATH,0,3,8984,149
"[5648, 0, 0, 201]",2017,4,26,2016/2017,2,11,3,14,"['FINISH', 'JOIN', 'START', 'PAUSE']",STAT,1,3,5648,94
"[0, 7367, 0, 2380, 5601]",2017,4,26,2016/2017,2,11,3,14,"['JOIN', 'FINISH', 'START', 'PAUSE', 'PAUSE']",STAT,1,3,7367,122
"[15025, 0, 15026, 2356, 0]",2017,4,26,2016/2017,2,11,3,15,"['TRANSFER', 'START', 'FINISH', 'PAUSE', 'JOIN']",MATH,1,3,1,0
"[144, 13938, 13940, 0, 0]",2017,4,26,2016/2017,2,11,3,15,"['PAUSE', 'TRANSFER', 'FINISH', 'JOIN', 'START']",STAT,1,3,2,0
"[0, 2784, 0]",2017,4,26,2016/2017,2,11,3,15,"['START', 'FINISH', 'JOIN']",MST,2,3,2784,46
"[0, 2187, 2369, 0]",2017,4,26,2016/2017,2,11,3,15,"['JOIN', 'PAUSE', 'FINISH', 'START']",MATH,1,3,2369,39
"[0, 0, 1506]",2017,4,26,2016/2017,2,11,3,16,"['JOIN', 'START', 'FINISH']",MATH,1,2,1506,25
"[0, 0, 2503]",2017,4,26,2016/2017,2,11,3,16,"['JOIN', 'START', 'FINISH']",MATH,1,2,2503,41
"[29, 0, 0, 1611]",2017,4,26,2016/2017,2,11,3,16,"['PAUSE', 'JOIN', 'START', 'FINISH']",STAT,2,2,1611,26
"[0, 1553, 1557, 0, 1334, 1352]",2017,4,26,2016/2017,2,11,3,16,"['START', 'PAUSE', 'FINISH', 'JOIN', 'PAUSE', 'PAUSE']",STAT,1,2,1557,25
"[9374, 0, 9375, 247, 0]",2017,4,26,2016/2017,2,11,3,16,"['TRANSFER', 'START', 'FINISH', 'PAUSE', 'JOIN']",STAT,1,2,1,0
"[0, 0, 1630]",2017,4,26,2016/2017,2,11,3,16,"['START', 'JOIN', 'FINISH']",STAT,2,2,1630,27
"[7064, 1659, 0, 0, 7066]",2017,4,26,2016/2017,2,11,3,17,"['TRANSFER', 'PAUSE', 'START', 'JOIN', 'FINISH']",STAT,1,2,2,0
"[0, 0, 788]",2017,4,26,2016/2017,2,11,3,17,"['JOIN', 'START', 'FINISH']",MIS,2,2,788,13
"[0, 5155, 0, 939]",2017,4,26,2016/2017,2,11,3,17,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,2,5155,85
"[0, 3259, 4, 3409, 0]",2017,4,26,2016/2017,2,11,3,18,"['START', 'JOIN', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,1,3409,56
"[3451, 1, 0, 0]",2017,4,26,2016/2017,2,11,3,18,"['FINISH', 'PAUSE', 'JOIN', 'START']",MATH,1,1,3451,57
"[0, 1, 3455, 0]",2017,4,26,2016/2017,2,11,3,18,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,1,3455,57
"[3579, 7, 10, 0, 0]",2017,4,26,2016/2017,2,11,4,18,"['FINISH', 'JOIN', 'PAUSE', 'JOIN', 'START']",MATH,1,2,3579,59
"[0, 1, 942, 0]",2017,4,26,2016/2017,2,11,4,19,"['JOIN', 'PAUSE', 'FINISH', 'START']",MATH,1,,942,15
"[0, 451, 0]",2017,4,27,2016/2017,2,11,4,9,"['JOIN', 'FINISH', 'START']",PSY,1,,451,7
"[0, 0, 893]",2017,4,27,2016/2017,2,11,4,10,"['START', 'JOIN', 'FINISH']",MATH,1,3,893,14
"[0, 0, 1013, 1007, 1911]",2017,4,27,2016/2017,2,11,4,10,"['START', 'JOIN', 'TRANSFER', 'PAUSE', 'FINISH']",MST,2,3,898,14
"[1759, 0, 298, 0, 551]",2017,4,27,2016/2017,2,11,4,10,"['FINISH', 'START', 'PAUSE', 'JOIN', 'TRANSFER']",MATH,2,3,1208,20
"[0, 1819, 0, 0]",2017,4,27,2016/2017,2,11,4,10,"['JOIN', 'FINISH', 'START', 'JOIN']",MATH,1,3,1819,30
"[0, 0, 1980]",2017,4,27,2016/2017,2,11,4,10,"['JOIN', 'START', 'FINISH']",MATH,1,3,1980,33
"[0, 0, 1198]",2017,4,27,2016/2017,2,11,4,10,"['START', 'JOIN', 'FINISH']",CHEN,2,3,1198,19
"[1534, 0, 0]",2017,4,27,2016/2017,2,11,4,10,"['FINISH', 'JOIN', 'START']",CVEN,2,3,1534,25
"[0, 2601, 0]",2017,4,27,2016/2017,2,11,4,11,"['JOIN', 'FINISH', 'START']",MATH,1,3,2601,43
"[0, 0, 0, 0, 478]",2017,4,27,2016/2017,2,11,4,11,"['JOIN', 'JOIN', 'START', 'JOIN', 'FINISH']",MATH,1,3,478,7
"[0, 0, 248]",2017,4,27,2016/2017,2,11,4,11,"['START', 'JOIN', 'FINISH']",MATH,1,3,248,4
"[0, 306, 0]",2017,4,27,2016/2017,2,11,4,12,"['JOIN', 'FINISH', 'START']",MATH,1,3,306,5
"[41, 9313, 0, 9315, 0]",2017,4,27,2016/2017,2,11,4,12,"['PAUSE', 'TRANSFER', 'JOIN', 'FINISH', 'START']",CHEN,2,3,2,0
"[1081, 0, 0]",2017,4,27,2016/2017,2,11,4,12,"['FINISH', 'START', 'JOIN']",MATH,1,3,1081,18
"[0, 2111, 0, 3566, 2944, 3571]",2017,4,27,2016/2017,2,11,4,12,"['START', 'PAUSE', 'JOIN', 'PAUSE', 'TRANSFER', 'FINISH']",CVEN,2,3,627,10
"[1637, 0, 0]",2017,4,27,2016/2017,2,11,4,12,"['FINISH', 'JOIN', 'START']",MATH,1,3,1637,27
"[0, 0, 556]",2017,4,27,2016/2017,2,11,4,12,"['JOIN', 'START', 'FINISH']",MATH,1,3,556,9
"[0, 975, 0]",2017,4,27,2016/2017,2,11,4,12,"['START', 'FINISH', 'JOIN']",MATH,1,3,975,16
"[24, 0, 0]",2017,4,27,2016/2017,2,11,4,12,"['FINISH', 'JOIN', 'START']",MATH,1,3,24,0
"[0, 0, 6093, 831, 6094]",2017,4,27,2016/2017,2,11,4,13,"['JOIN', 'START', 'TRANSFER', 'PAUSE', 'FINISH']",MATH,1,3,1,0
"[0, 1774, 0]",2017,4,27,2016/2017,2,11,4,13,"['JOIN', 'FINISH', 'START']",MATH,2,3,1774,29
"[0, 10656, 31, 0, 10654]",2017,4,27,2016/2017,2,11,4,13,"['JOIN', 'FINISH', 'PAUSE', 'START', 'TRANSFER']",PHYC,1,3,2,0
"[0, 4243, 19, 4246, 0]",2017,4,27,2016/2017,2,11,4,13,"['JOIN', 'TRANSFER', 'PAUSE', 'FINISH', 'START']",PHYC,1,3,3,0
"[6222, 8494, 0, 8496, 30, 0, 0, 6208, 10134]",2017,4,27,2016/2017,2,11,4,13,"['PAUSE', 'LEAVE', 'JOIN', 'PAUSE', 'PAUSE', 'JOIN', 'START', 'TRANSFER', 'FINISH']",MATH,1,3,3926,65
"[9846, 0, 27, 0, 9844, 0]",2017,4,27,2016/2017,2,11,4,13,"['FINISH', 'JOIN', 'PAUSE', 'START', 'TRANSFER', 'JOIN']",CHEN,2,3,2,0
"[0, 20, 9774, 9777, 0]",2017,4,27,2016/2017,2,11,4,13,"['JOIN', 'PAUSE', 'TRANSFER', 'FINISH', 'START']",STAT,2,3,3,0
"[0, 0, 849, 2692]",2017,4,27,2016/2017,2,11,4,13,"['START', 'JOIN', 'PAUSE', 'FINISH']",MATH,1,3,2692,44
"[0, 9021, 9020, 2704, 0]",2017,4,27,2016/2017,2,11,4,13,"['JOIN', 'FINISH', 'TRANSFER', 'PAUSE', 'START']",PSY,1,3,1,0
"[0, 1803, 0]",2017,4,27,2016/2017,2,11,4,14,"['START', 'FINISH', 'JOIN']",ACM,2,2,1803,30
"[2350, 0, 2343, 0, 11485]",2017,4,27,2016/2017,2,11,4,14,"['PAUSE', 'JOIN', 'PAUSE', 'START', 'FINISH']",MATH,1,2,11485,191
"[0, 5614, 7910, 7907, 0, 0, 0]",2017,4,27,2016/2017,2,11,4,14,"['START', 'PAUSE', 'FINISH', 'TRANSFER', 'JOIN', 'JOIN', 'JOIN']",MATH,1,2,3,0
"[0, 2219, 1, 0]",2017,4,27,2016/2017,2,11,4,15,"['JOIN', 'FINISH', 'PAUSE', 'START']",MATH,1,3,2219,36
"[1816, 761, 0, 0]",2017,4,27,2016/2017,2,11,4,15,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,3,1816,30
"[0, 913, 0]",2017,4,27,2016/2017,2,11,4,15,"['START', 'FINISH', 'JOIN']",STAT,2,3,913,15
"[6950, 1212, 0, 1271, 0]",2017,4,27,2016/2017,2,11,4,15,"['FINISH', 'PAUSE', 'JOIN', 'PAUSE', 'START']",MATH,1,3,6950,115
"[0, 1556, 0]",2017,4,27,2016/2017,2,11,4,16,"['START', 'FINISH', 'JOIN']",STAT,2,4,1556,25
"[846, 0, 0, 2761, 6319, 2752]",2017,4,27,2016/2017,2,11,4,16,"['PAUSE', 'JOIN', 'START', 'PAUSE', 'FINISH', 'TRANSFER']",MATH,1,4,3567,59
"[0, 0, 441]",2017,4,27,2016/2017,2,11,4,16,"['JOIN', 'START', 'FINISH']",STAT,2,4,441,7
"[1850, 1797, 5415, 0, 12, 0]",2017,4,27,2016/2017,2,11,4,16,"['PAUSE', 'TRANSFER', 'FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,4,3618,60
"[0, 3248, 0]",2017,4,27,2016/2017,2,11,4,16,"['START', 'FINISH', 'JOIN']",STAT,1,4,3248,54
"[365, 0, 0, 206, 3828]",2017,4,27,2016/2017,2,11,4,16,"['PAUSE', 'JOIN', 'START', 'PAUSE', 'FINISH']",MATH,2,4,3828,63
"[457, 0, 710, 683, 0]",2017,4,27,2016/2017,2,11,4,17,"['PAUSE', 'JOIN', 'FINISH', 'PAUSE', 'START']",MATH,2,5,710,11
"[0, 1478, 0]",2017,4,27,2016/2017,2,11,4,17,"['JOIN', 'FINISH', 'START']",MATH,1,5,1478,24
"[0, 0, 39]",2017,4,27,2016/2017,2,11,4,18,"['JOIN', 'START', 'FINISH']",STAT,2,2,39,0
"[0, 0, 45]",2017,4,27,2016/2017,2,11,4,18,"['JOIN', 'START', 'FINISH']",STAT,2,2,45,0
"[0, 32, 0]",2017,4,27,2016/2017,2,11,4,18,"['START', 'FINISH', 'JOIN']",MST,1,2,32,0
"[0, 0, 20]",2017,4,27,2016/2017,2,11,5,18,"['JOIN', 'START', 'FINISH']",MATH,1,,20,0
"[0, 26, 0]",2017,4,27,2016/2017,2,11,5,18,"['JOIN', 'FINISH', 'START']",STAT,2,,26,0
"[0, 28, 0]",2017,4,28,2016/2017,2,11,5,8,"['JOIN', 'FINISH', 'START']",TEST,1,,28,0
"[0, 11, 7440, 0, 0]",2017,4,28,2016/2017,2,11,5,10,"['JOIN', 'PAUSE', 'FINISH', 'JOIN', 'START']",CHEN,2,2,7440,124
"[0, 3581, 7418, 0, 4647]",2017,4,28,2016/2017,2,11,5,10,"['START', 'PAUSE', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,2,7418,123
"[46, 0, 4515, 4375, 0]",2017,4,28,2016/2017,2,11,5,10,"['PAUSE', 'JOIN', 'FINISH', 'PAUSE', 'START']",MATH,1,2,4515,75
"[0, 1082, 2751, 3106, 0, 4141, 5581, 4439, 5471]",2017,4,28,2016/2017,2,11,5,10,"['JOIN', 'PAUSE', 'PAUSE', 'PAUSE', 'START', 'PAUSE', 'FINISH', 'PAUSE', 'PAUSE']",MATH,1,2,5581,93
"[3588, 112, 0, 0]",2017,4,28,2016/2017,2,11,5,11,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,2,3588,59
"[1601, 0, 104, 0, 1268, 4712]",2017,4,28,2016/2017,2,11,5,11,"['PAUSE', 'JOIN', 'PAUSE', 'START', 'PAUSE', 'FINISH']",MATH,1,2,4712,78
"[0, 0, 2736, 38]",2017,4,28,2016/2017,2,11,5,11,"['JOIN', 'START', 'FINISH', 'PAUSE']",MATH,0,2,2736,45
"[0, 2082, 2047, 554, 0]",2017,4,28,2016/2017,2,11,5,12,"['START', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN']",STAT,1,,2082,34
"[1365, 1740, 0, 0]",2017,4,28,2016/2017,2,11,6,12,"['PAUSE', 'FINISH', 'JOIN', 'START']",MIS,2,,1740,29
"[0, 1250, 0, 1045, 1]",2017,4,28,2016/2017,2,11,2,12,"['JOIN', 'FINISH', 'START', 'PAUSE', 'PAUSE']",PHYC,1,5,1250,20
"[0, 12933, 1671, 0, 1449, 574, 0, 0, 0]",2017,4,29,2016/2017,2,11,2,9,"['JOIN', 'FINISH', 'JOIN', 'START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN']",MATH,0,,12933,215
"[4857, 3, 11620, 9532, 9218, 2824, 0, 0, 6, 7897, 4]",2017,5,2,2016/2017,2,12,2,9,"['PAUSE', 'JOIN', 'FINISH', 'PAUSE', 'TRANSFER', 'PAUSE', 'JOIN', 'START', 'JOIN', 'PAUSE', 'JOIN']",STAT,1,,2402,40
"[0, 402, 0, 11764, 11754]",2017,5,2,2016/2017,2,12,2,9,"['JOIN', 'PAUSE', 'START', 'FINISH', 'TRANSFER']",MST,1,,10,0
"[4671, 802, 0, 0]",2017,5,2,2016/2017,2,12,2,10,"['FINISH', 'PAUSE', 'START', 'JOIN']",STAT,2,3,4671,77
"[1219, 651, 0, 11341, 1463, 0, 11339]",2017,5,2,2016/2017,2,12,2,10,"['TRANSFER', 'PAUSE', 'START', 'FINISH', 'PAUSE', 'JOIN', 'TRANSFER']",STAT,2,3,2,0
"[3, 0, 4590, 3898, 0, 7039, 7096]",2017,5,2,2016/2017,2,12,2,10,"['PAUSE', 'JOIN', 'PAUSE', 'TRANSFER', 'START', 'TRANSFER', 'FINISH']",STAT,1,3,57,0
"[5029, 767, 0, 0]",2017,5,2,2016/2017,2,12,2,10,"['FINISH', 'PAUSE', 'JOIN', 'START']",MATH,1,3,5029,83
"[0, 0, 3155]",2017,5,2,2016/2017,2,12,2,10,"['START', 'JOIN', 'FINISH']",STAT,2,3,3155,52
"[0, 0, 1250]",2017,5,2,2016/2017,2,12,2,10,"['START', 'JOIN', 'FINISH']",MST,1,3,1250,20
"[573, 0, 0, 5973, 2693]",2017,5,2,2016/2017,2,12,2,11,"['PAUSE', 'JOIN', 'START', 'FINISH', 'PAUSE']",MST,1,4,5973,99
"[2079, 0, 0, 983]",2017,5,2,2016/2017,2,12,2,11,"['FINISH', 'JOIN', 'START', 'PAUSE']",STAT,2,4,2079,34
"[0, 4600, 0, 4577, 321]",2017,5,2,2016/2017,2,12,2,11,"['START', 'FINISH', 'JOIN', 'TRANSFER', 'PAUSE']",STAT,2,4,23,0
"[12063, 0, 12061, 0, 7089]",2017,5,2,2016/2017,2,12,2,11,"['FINISH', 'JOIN', 'TRANSFER', 'START', 'PAUSE']",STAT,2,4,2,0
"[0, 0, 743]",2017,5,2,2016/2017,2,12,2,11,"['JOIN', 'START', 'FINISH']",EEEN,2,4,743,12
"[0, 0, 2105]",2017,5,2,2016/2017,2,12,2,11,"['START', 'JOIN', 'FINISH']",STAT,1,4,2105,35
"[102, 0, 3128, 1027, 0, 0]",2017,5,2,2016/2017,2,12,2,11,"['PAUSE', 'START', 'FINISH', 'PAUSE', 'JOIN', 'JOIN']",MATH,1,4,3128,52
"[0, 2027, 0]",2017,5,2,2016/2017,2,12,2,12,"['START', 'FINISH', 'JOIN']",MATH,1,5,2027,33
"[20736, 20734, 0, 3099, 0]",2017,5,2,2016/2017,2,12,2,12,"['FINISH', 'TRANSFER', 'START', 'PAUSE', 'JOIN']",MATH,1,5,2,0
"[0, 2816, 19993, 2010, 0, 19995, 2033, 4508]",2017,5,2,2016/2017,2,12,2,12,"['START', 'TRANSFER', 'TRANSFER', 'PAUSE', 'JOIN', 'FINISH', 'PAUSE', 'PAUSE']",MATH,1,5,2,0
"[0, 798, 0]",2017,5,2,2016/2017,2,12,2,13,"['JOIN', 'FINISH', 'START']",PHYC,1,3,798,13
"[2408, 0, 0, 2183, 6173]",2017,5,2,2016/2017,2,12,2,13,"['TRANSFER', 'JOIN', 'START', 'PAUSE', 'FINISH']",MATH,2,3,3765,62
"[2256, 1868, 0, 0, 0, 2381, 0]",2017,5,2,2016/2017,2,12,2,13,"['PAUSE', 'PAUSE', 'START', 'JOIN', 'JOIN', 'FINISH', 'JOIN']",MATH,1,3,2381,39
"[0, 351, 149, 11412, 0]",2017,5,2,2016/2017,2,12,2,14,"['START', 'PAUSE', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,3,11412,190
"[1157, 0, 0]",2017,5,2,2016/2017,2,12,2,14,"['FINISH', 'START', 'JOIN']",STAT,1,3,1157,19
"[9553, 0, 5240, 0, 2170]",2017,5,2,2016/2017,2,12,2,15,"['FINISH', 'JOIN', 'PAUSE', 'START', 'PAUSE']",MATH,1,3,9553,159
"[2843, 0, 0]",2017,5,2,2016/2017,2,12,2,15,"['FINISH', 'START', 'JOIN']",MST,2,3,2843,47
"[1509, 0, 3015, 0]",2017,5,2,2016/2017,2,12,2,15,"['PAUSE', 'START', 'FINISH', 'JOIN']",MATH,1,3,3015,50
"[0, 1456, 0]",2017,5,2,2016/2017,2,12,2,16,"['JOIN', 'FINISH', 'START']",MIS,2,2,1456,24
"[0, 0, 5622, 5761, 5760]",2017,5,2,2016/2017,2,12,2,16,"['START', 'JOIN', 'PAUSE', 'FINISH', 'TRANSFER']",MATH,1,2,1,0
"[2441, 3200, 0, 0]",2017,5,2,2016/2017,2,12,2,16,"['PAUSE', 'FINISH', 'JOIN', 'START']",MATH,2,2,3200,53
"[0, 0, 657]",2017,5,2,2016/2017,2,12,2,17,"['JOIN', 'START', 'FINISH']",STAT,2,2,657,10
"[0, 833, 0]",2017,5,2,2016/2017,2,12,2,17,"['START', 'FINISH', 'JOIN']",MEEN,2,2,833,13
"[1153, 0, 1144, 74, 0]",2017,5,2,2016/2017,2,12,2,17,"['FINISH', 'START', 'TRANSFER', 'PAUSE', 'JOIN']",STAT,1,2,9,0
"[0, 0, 903]",2017,5,2,2016/2017,2,12,3,17,"['START', 'JOIN', 'FINISH']",STAT,2,2,903,15
"[0, 1172, 0]",2017,5,2,2016/2017,2,12,3,18,"['JOIN', 'FINISH', 'START']",STAT,1,1,1172,19
"[5757, 0, 0, 2681, 3473]",2017,5,3,2016/2017,2,12,3,9,"['FINISH', 'START', 'JOIN', 'PAUSE', 'PAUSE']",STAT,1,,5757,95
"[0, 1035, 0]",2017,5,3,2016/2017,2,12,3,9,"['JOIN', 'FINISH', 'START']",MIS,2,,1035,17
"[2486, 10, 0, 0]",2017,5,3,2016/2017,2,12,3,10,"['FINISH', 'PAUSE', 'JOIN', 'START']",MATH,1,3,2486,41
"[2291, 1128, 0, 0]",2017,5,3,2016/2017,2,12,3,10,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,3,2291,38
"[172, 0, 0]",2017,5,3,2016/2017,2,12,3,10,"['FINISH', 'JOIN', 'START']",STAT,2,3,172,2
"[0, 3297, 0]",2017,5,3,2016/2017,2,12,3,10,"['START', 'FINISH', 'JOIN']",MATH,1,3,3297,54
"[2402, 0, 0, 1999]",2017,5,3,2016/2017,2,12,3,10,"['FINISH', 'JOIN', 'START', 'PAUSE']",STAT,2,3,2402,40
"[5346, 2529, 0, 5341, 0, 1532]",2017,5,3,2016/2017,2,12,3,10,"['FINISH', 'PAUSE', 'START', 'PAUSE', 'JOIN', 'PAUSE']",MATH,1,3,5346,89
"[0, 5214, 0]",2017,5,3,2016/2017,2,12,3,11,"['START', 'FINISH', 'JOIN']",STAT,2,4,5214,86
"[1, 484, 0, 0]",2017,5,3,2016/2017,2,12,3,11,"['PAUSE', 'FINISH', 'JOIN', 'START']",MST,2,4,484,8
"[0, 0, 2253]",2017,5,3,2016/2017,2,12,3,11,"['JOIN', 'START', 'FINISH']",MATH,1,4,2253,37
"[1796, 0, 2952, 1223, 0]",2017,5,3,2016/2017,2,12,3,11,"['TRANSFER', 'START', 'FINISH', 'PAUSE', 'JOIN']",MATH,1,4,1156,19
"[1, 0, 0, 0, 2743]",2017,5,3,2016/2017,2,12,3,11,"['PAUSE', 'START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,4,2743,45
"[3504, 19023, 0, 3022, 0, 8340]",2017,5,3,2016/2017,2,12,3,11,"['PAUSE', 'FINISH', 'START', 'PAUSE', 'JOIN', 'PAUSE']",MATH,1,4,19023,317
"[0, 869, 0]",2017,5,3,2016/2017,2,12,3,12,"['JOIN', 'FINISH', 'START']",STAT,2,5,869,14
"[0, 0, 0, 22713, 22711, 118]",2017,5,3,2016/2017,2,12,3,12,"['JOIN', 'JOIN', 'START', 'FINISH', 'TRANSFER', 'PAUSE']",MATH,1,5,2,0
"[470, 0, 0, 22449, 22442]",2017,5,3,2016/2017,2,12,3,12,"['PAUSE', 'START', 'JOIN', 'FINISH', 'TRANSFER']",MATH,1,5,7,0
"[0, 21949, 382, 21947, 1886, 0]",2017,5,3,2016/2017,2,12,3,12,"['START', 'FINISH', 'PAUSE', 'TRANSFER', 'PAUSE', 'JOIN']",STAT,2,5,2,0
"[3891, 0, 4994, 0]",2017,5,3,2016/2017,2,12,3,12,"['PAUSE', 'START', 'FINISH', 'JOIN']",MATH,1,5,4994,83
"[998, 0, 0]",2017,5,3,2016/2017,2,12,3,13,"['FINISH', 'JOIN', 'START']",MATH,1,3,998,16
"[18431, 0, 18429, 2777, 0]",2017,5,3,2016/2017,2,12,3,13,"['FINISH', 'START', 'TRANSFER', 'PAUSE', 'JOIN']",MATH,2,3,2,0
"[0, 888, 696, 0]",2017,5,3,2016/2017,2,12,3,13,"['START', 'FINISH', 'PAUSE', 'JOIN']",MIS,2,3,888,14
"[3527, 14498, 30, 0, 0, 3]",2017,5,3,2016/2017,2,12,3,14,"['PAUSE', 'FINISH', 'PAUSE', 'START', 'JOIN', 'PAUSE']",MATH,1,3,14498,241
"[0, 7041, 0, 2, 6981, 6962]",2017,5,3,2016/2017,2,12,3,14,"['JOIN', 'FINISH', 'START', 'PAUSE', 'JOIN', 'PAUSE']",MATH,0,3,7041,117
"[1752, 0, 0]",2017,5,3,2016/2017,2,12,3,14,"['FINISH', 'START', 'JOIN']",MIS,2,3,1752,29
"[1871, 0, 0]",2017,5,3,2016/2017,2,12,3,14,"['FINISH', 'JOIN', 'START']",MATH,1,3,1871,31
"[0, 2272, 0, 954, 2222, 15]",2017,5,3,2016/2017,2,12,3,14,"['JOIN', 'FINISH', 'START', 'PAUSE', 'TRANSFER', 'JOIN']",STAT,2,3,50,0
"[0, 0, 1026, 7612]",2017,5,3,2016/2017,2,12,3,15,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,3,7612,126
"[0, 0, 8645, 7435]",2017,5,3,2016/2017,2,12,3,15,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,3,8645,144
"[0, 793, 0]",2017,5,3,2016/2017,2,12,3,15,"['START', 'FINISH', 'JOIN']",STAT,1,3,793,13
"[0, 1132, 4169, 0]",2017,5,3,2016/2017,2,12,3,16,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,2,2,4169,69
"[0, 0, 897]",2017,5,3,2016/2017,2,12,3,16,"['JOIN', 'START', 'FINISH']",MATH,1,2,897,14
"[0, 5, 2516, 0]",2017,5,3,2016/2017,2,12,3,16,"['START', 'PAUSE', 'FINISH', 'JOIN']",SBUS,1,2,2516,41
"[259, 0, 0, 2600]",2017,5,3,2016/2017,2,12,3,16,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,2,2600,43
"[0, 2327, 0, 276]",2017,5,3,2016/2017,2,12,3,16,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,2,2327,38
"[0, 1600, 1582, 0, 385]",2017,5,3,2016/2017,2,12,3,16,"['START', 'FINISH', 'PAUSE', 'JOIN', 'PAUSE']",STAT,1,2,1600,26
"[0, 0, 4867]",2017,5,3,2016/2017,2,12,3,16,"['START', 'JOIN', 'FINISH']",STAT,2,2,4867,81
"[1091, 0, 0]",2017,5,3,2016/2017,2,12,3,17,"['FINISH', 'JOIN', 'START']",STAT,2,2,1091,18
"[3241, 0, 0, 1, 3415]",2017,5,3,2016/2017,2,12,4,17,"['PAUSE', 'JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,5,3415,56
"[0, 0, 1, 730]",2017,5,3,2016/2017,2,12,4,18,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,2,730,12
"[0, 0, 891]",2017,5,4,2016/2017,2,12,4,9,"['JOIN', 'START', 'FINISH']",MATH,1,,891,14
