times,year,month,date,academic_year,semester,week,weekday,hour,events,subject,student_level,number_of_tutors
"[0, 0, 0, 3496, 0]",2016,9,15,2016/2017,1,1,1,15,"['JOIN', 'JOIN', 'JOIN', 'FINISH', 'START']",MEEN,1,4
"[0, 2827, 0]",2016,9,16,2016/2017,1,1,1,15,"['JOIN', 'FINISH', 'START']",PHYC,1,4
"[3261, 3574, 3050, 3254, 3225, 0, 0, 11346, 3178]",2016,9,19,2016/2017,1,2,1,10,"['TRANSFER', 'PAUSE', 'PAUSE', 'PAUSE', 'PAUSE', 'START', 'JOIN', 'FINISH', 'PAUSE']",PHYC,2,4
"[1529, 1516, 0, 0]",2016,9,19,2016/2017,1,2,1,10,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,4
"[195, 0, 1504, 0]",2016,9,19,2016/2017,1,2,1,11,"['JOIN', 'JOIN', 'FINISH', 'START']",MATH,1,3
"[3502, 3444, 0, 91, 0, 14420, 3480, 8873]",2016,9,19,2016/2017,1,2,1,11,"['PAUSE', 'PAUSE', 'JOIN', 'PAUSE', 'START', 'FINISH', 'PAUSE', 'PAUSE']",BMOL,2,3
"[0, 0, 491]",2016,9,19,2016/2017,1,2,1,11,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 0, 1666]",2016,9,19,2016/2017,1,2,1,11,"['START', 'JOIN', 'FINISH']",PHYC,1,3
"[3, 0, 0, 0, 6037, 0]",2016,9,19,2016/2017,1,2,1,12,"['PAUSE', 'JOIN', 'JOIN', 'JOIN', 'FINISH', 'START']",PHYC,1,3
"[0, 0, 7528, 4516]",2016,9,19,2016/2017,1,2,1,12,"['START', 'JOIN', 'FINISH', 'PAUSE']",STAT,2,3
"[0, 0, 800]",2016,9,19,2016/2017,1,2,1,12,"['JOIN', 'START', 'FINISH']",STAT,2,3
"[430, 0, 0]",2016,9,19,2016/2017,1,2,1,12,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 0, 0, 2481, 1869]",2016,9,19,2016/2017,1,2,1,13,"['START', 'JOIN', 'JOIN', 'FINISH', 'LEAVE']",ACM,1,3
"[0, 0, 568, 2741, 428]",2016,9,19,2016/2017,1,2,1,13,"['START', 'JOIN', 'PAUSE', 'FINISH', 'PAUSE']",ACM,1,3
"[3178, 0, 3124, 21, 0, 3140]",2016,9,19,2016/2017,1,2,1,14,"['FINISH', 'START', 'PAUSE', 'PAUSE', 'JOIN', 'TRANSFER']",STAT,2,3
"[0, 66, 0]",2016,9,19,2016/2017,1,2,1,14,"['START', 'FINISH', 'JOIN']",STAT,2,3
"[208, 0, 0]",2016,9,19,2016/2017,1,2,1,14,"['FINISH', 'START', 'JOIN']",ECON,2,3
"[0, 0, 44]",2016,9,19,2016/2017,1,2,1,14,"['START', 'JOIN', 'FINISH']",ECON,2,3
"[434, 0, 0]",2016,9,19,2016/2017,1,2,1,14,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[0, 19, 0]",2016,9,19,2016/2017,1,2,1,15,"['JOIN', 'FINISH', 'START']",MEEN,1,4
"[0, 0, 50]",2016,9,19,2016/2017,1,2,1,15,"['START', 'JOIN', 'FINISH']",RDGY,2,4
"[0, 852, 4675, 0, 1417, 1129]",2016,9,19,2016/2017,1,2,1,15,"['JOIN', 'PAUSE', 'FINISH', 'START', 'PAUSE', 'TRANSFER']",MATH,1,4
"[0, 0, 60]",2016,9,19,2016/2017,1,2,1,15,"['START', 'JOIN', 'FINISH']",RDGY,1,4
"[2224, 0, 0]",2016,9,19,2016/2017,1,2,1,15,"['FINISH', 'JOIN', 'START']",MATH,2,4
"[1478, 1528, 0, 1331, 787, 4141, 5686, 0, 123, 1475]",2016,9,19,2016/2017,1,2,1,15,"['JOIN', 'LEAVE', 'START', 'JOIN', 'JOIN', 'JOIN', 'FINISH', 'JOIN', 'JOIN', 'JOIN']",MATH000,0,4
"[2564, 1808, 0, 6429, 0, 9]",2016,9,19,2016/2017,1,2,1,16,"['PAUSE', 'TRANSFER', 'START', 'FINISH', 'JOIN', 'PAUSE']",PHYC,2,3
"[0, 1880, 0, 23]",2016,9,19,2016/2017,1,2,1,16,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,3
"[0, 3, 2315, 0]",2016,9,19,2016/2017,1,2,1,16,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,3
"[0, 3432, 0, 2214]",2016,9,19,2016/2017,1,2,1,17,"['START', 'FINISH', 'JOIN', 'PAUSE']",MEEN,1,2
"[3, 2076, 0, 0]",2016,9,19,2016/2017,1,2,2,17,"['PAUSE', 'FINISH', 'JOIN', 'START']",MATH,1,2
"[32, 0, 0]",2016,9,19,2016/2017,1,2,2,17,"['FINISH', 'START', 'JOIN']",MATH,1,2
"[0, 103, 0]",2016,9,19,2016/2017,1,2,2,18,"['JOIN', 'FINISH', 'START']",MATH,1,1
"[0, 0, 672]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'START', 'FINISH']",MST,2,4
"[0, 276, 0]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'FINISH', 'START']",STAT,1,4
"[0, 0, 651]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'START', 'FINISH']",MATH,1,4
"[0, 0, 2082]",2016,9,20,2016/2017,1,2,2,10,"['START', 'JOIN', 'FINISH']",MATH,2,4
"[0, 713, 0]",2016,9,20,2016/2017,1,2,2,10,"['START', 'FINISH', 'JOIN']",ACM,2,4
"[1684, 0, 0, 1140]",2016,9,20,2016/2017,1,2,2,10,"['FINISH', 'START', 'JOIN', 'PAUSE']",MATH,2,4
"[0, 0, 1908]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'START', 'FINISH']",MATH,1,4
"[1148, 0, 0]",2016,9,20,2016/2017,1,2,2,10,"['FINISH', 'START', 'JOIN']",MEEN,1,4
"[0, 0, 2300, 2]",2016,9,20,2016/2017,1,2,2,11,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,3
"[0, 0, 2, 389]",2016,9,20,2016/2017,1,2,2,11,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,3
"[3826, 0, 1123, 0]",2016,9,20,2016/2017,1,2,2,11,"['FINISH', 'START', 'PAUSE', 'JOIN']",PHYC,2,3
"[0, 2293, 142, 367, 0]",2016,9,20,2016/2017,1,2,2,11,"['JOIN', 'FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,3
"[1761, 8, 4, 0, 0]",2016,9,20,2016/2017,1,2,2,12,"['FINISH', 'PAUSE', 'JOIN', 'JOIN', 'START']",STAT,2,3
"[0, 446, 0]",2016,9,20,2016/2017,1,2,2,12,"['START', 'FINISH', 'JOIN']",MATH000,0,3
"[0, 3437, 0]",2016,9,20,2016/2017,1,2,2,12,"['JOIN', 'FINISH', 'START']",MEEN,1,3
"[484, 0, 0]",2016,9,20,2016/2017,1,2,2,12,"['FINISH', 'START', 'JOIN']",MST,1,3
"[2144, 0, 0]",2016,9,20,2016/2017,1,2,2,12,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[957, 0, 0]",2016,9,20,2016/2017,1,2,2,13,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 0, 3098]",2016,9,20,2016/2017,1,2,2,13,"['START', 'JOIN', 'FINISH']",MEEN,1,3
"[0, 1128, 321, 355, 351, 0]",2016,9,20,2016/2017,1,2,2,13,"['JOIN', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'START']",PHYC,1,3
"[4040, 4032, 4514, 0, 0, 4]",2016,9,20,2016/2017,1,2,2,14,"['PAUSE', 'TRANSFER', 'FINISH', 'JOIN', 'START', 'PAUSE']",MATH,1,3
"[0, 2, 0, 4451, 4453, 3048]",2016,9,20,2016/2017,1,2,2,14,"['START', 'PAUSE', 'JOIN', 'TRANSFER', 'FINISH', 'PAUSE']",MATH,1,3
"[0, 0, 1236, 2970]",2016,9,20,2016/2017,1,2,2,14,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,2,3
"[4106, 0, 4101, 0, 131]",2016,9,20,2016/2017,1,2,2,14,"['FINISH', 'START', 'LEAVE', 'JOIN', 'PAUSE']",STAT,2,3
"[0, 0, 873]",2016,9,20,2016/2017,1,2,2,14,"['START', 'JOIN', 'FINISH']",STAT,2,3
"[1425, 0, 0]",2016,9,20,2016/2017,1,2,2,14,"['FINISH', 'START', 'JOIN']",STAT,2,3
"[0, 0, 367]",2016,9,20,2016/2017,1,2,2,15,"['START', 'JOIN', 'FINISH']",MATH,2,4
"[2368, 7280, 0, 0, 13842, 13844, 0, 7286]",2016,9,20,2016/2017,1,2,2,15,"['PAUSE', 'TRANSFER', 'JOIN', 'START', 'TRANSFER', 'FINISH', 'JOIN', 'PAUSE']",MATH,2,4
"[0, 0, 2549]",2016,9,20,2016/2017,1,2,2,15,"['START', 'JOIN', 'FINISH']",STAT,2,4
"[0, 0, 1162, 490]",2016,9,20,2016/2017,1,2,2,15,"['JOIN', 'START', 'FINISH', 'PAUSE']",MATH,2,4
"[1756, 5677, 0, 0]",2016,9,20,2016/2017,1,2,2,15,"['PAUSE', 'FINISH', 'START', 'JOIN']",MATH,2,4
"[0, 3503, 0]",2016,9,20,2016/2017,1,2,2,16,"['JOIN', 'FINISH', 'START']",MATH,1,3
"[0, 0, 2856, 9600, 9602]",2016,9,20,2016/2017,1,2,2,16,"['START', 'JOIN', 'PAUSE', 'TRANSFER', 'FINISH']",PHYC,2,3
"[1735, 0, 0]",2016,9,20,2016/2017,1,2,2,16,"['FINISH', 'START', 'JOIN']",ACM,1,3
"[0, 0, 530]",2016,9,20,2016/2017,1,2,2,17,"['JOIN', 'START', 'FINISH']",ACM,1,2
"[0, 0, 1429]",2016,9,20,2016/2017,1,2,2,17,"['JOIN', 'START', 'FINISH']",MEEN,1,2
"[1187, 0, 0]",2016,9,20,2016/2017,1,2,2,17,"['FINISH', 'START', 'JOIN']",ACM,1,2
"[2, 0, 0, 4106]",2016,9,20,2016/2017,1,2,3,17,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,2,3
"[0, 0, 494, 2]",2016,9,20,2016/2017,1,2,3,18,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,1
"[425, 0, 3, 0]",2016,9,20,2016/2017,1,2,3,18,"['FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,1
"[0, 813, 0]",2016,9,21,2016/2017,1,2,3,10,"['START', 'FINISH', 'JOIN']",STAT,2,3
"[0, 0, 387, 11754]",2016,9,21,2016/2017,1,2,3,10,"['JOIN', 'START', 'PAUSE', 'FINISH']",STAT,2,3
"[32, 0, 5783, 0, 5158, 11322]",2016,9,21,2016/2017,1,2,3,10,"['PAUSE', 'START', 'PAUSE', 'JOIN', 'PAUSE', 'FINISH']",CHEM,2,3
"[0, 653, 0]",2016,9,21,2016/2017,1,2,3,10,"['JOIN', 'FINISH', 'START']",MATH,1,3
"[1657, 0, 0]",2016,9,21,2016/2017,1,2,3,10,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[0, 1679, 0]",2016,9,21,2016/2017,1,2,3,10,"['JOIN', 'FINISH', 'START']",MATH,2,3
"[0, 869, 0]",2016,9,21,2016/2017,1,2,3,10,"['START', 'FINISH', 'JOIN']",MATH,2,3
"[0, 1888, 0, 0]",2016,9,21,2016/2017,1,2,3,11,"['JOIN', 'FINISH', 'START', 'JOIN']",MATH,2,4
"[5, 0, 13, 4, 15821, 0, 15816]",2016,9,21,2016/2017,1,2,3,11,"['JOIN', 'JOIN', 'PAUSE', 'JOIN', 'FINISH', 'START', 'TRANSFER']",MATH,1,4
"[122, 0, 0]",2016,9,21,2016/2017,1,2,3,11,"['FINISH', 'START', 'JOIN']",STAT,1,4
"[1656, 0, 0, 4200, 1665, 4685, 3636, 5866, 14867, 7716, 14874]",2016,9,21,2016/2017,1,2,3,11,"['PAUSE', 'JOIN', 'START', 'PAUSE', 'TRANSFER', 'TRANSFER', 'PAUSE', 'PAUSE', 'TRANSFER', 'PAUSE', 'FINISH']",MATH,1,4
"[25, 41, 0, 0, 65]",2016,9,21,2016/2017,1,2,3,12,"['LEAVE', 'PAUSE', 'JOIN', 'START', 'FINISH']",ACM,1,3
"[0, 0, 285]",2016,9,21,2016/2017,1,2,3,12,"['JOIN', 'START', 'FINISH']",ACM,1,3
"[0, 1467, 0, 1334]",2016,9,21,2016/2017,1,2,3,12,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,3
"[0, 1108, 1149, 0]",2016,9,21,2016/2017,1,2,3,12,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,3
"[0, 0, 2130]",2016,9,21,2016/2017,1,2,3,12,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[47, 0, 0]",2016,9,21,2016/2017,1,2,3,12,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[0, 738, 0]",2016,9,21,2016/2017,1,2,3,12,"['START', 'FINISH', 'JOIN']",ACM,1,3
"[1791, 0, 0]",2016,9,21,2016/2017,1,2,3,13,"['FINISH', 'JOIN', 'START']",ACM,1,2
"[0, 0, 7978, 478, 7974]",2016,9,21,2016/2017,1,2,3,13,"['START', 'JOIN', 'FINISH', 'PAUSE', 'TRANSFER']",STAT,2,2
"[0, 3451, 0, 255, 311]",2016,9,21,2016/2017,1,2,3,13,"['START', 'FINISH', 'JOIN', 'PAUSE', 'TRANSFER']",MATH,2,2
"[851, 0, 0, 1216]",2016,9,21,2016/2017,1,2,3,13,"['PAUSE', 'START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 2, 1920, 1952]",2016,9,21,2016/2017,1,2,3,14,"['START', 'JOIN', 'PAUSE', 'TRANSFER', 'FINISH']",MATH,2,2
"[532, 0, 0]",2016,9,21,2016/2017,1,2,3,14,"['FINISH', 'JOIN', 'START']",PSY,2,2
"[0, 673, 0]",2016,9,21,2016/2017,1,2,3,14,"['START', 'FINISH', 'JOIN']",MATH,1,2
"[2219, 2163, 674, 0, 0]",2016,9,21,2016/2017,1,2,3,14,"['FINISH', 'PAUSE', 'PAUSE', 'START', 'JOIN']",CHEM000,0,2
"[0, 0, 3005]",2016,9,21,2016/2017,1,2,3,14,"['JOIN', 'START', 'FINISH']",STAT,2,2
"[0, 0, 813]",2016,9,21,2016/2017,1,2,3,14,"['START', 'JOIN', 'FINISH']",PHYC,2,2
"[2666, 0, 0]",2016,9,21,2016/2017,1,2,3,15,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 3661, 0]",2016,9,21,2016/2017,1,2,3,15,"['JOIN', 'FINISH', 'START']",CHEM000,0,3
"[0, 1183, 0]",2016,9,21,2016/2017,1,2,3,16,"['JOIN', 'FINISH', 'START']",MATH000,0,4
"[2621, 648, 71, 2596, 664, 0, 0]",2016,9,21,2016/2017,1,2,3,16,"['FINISH', 'TRANSFER', 'PAUSE', 'TRANSFER', 'PAUSE', 'START', 'JOIN']",PHYC,2,4
"[821, 2511, 0, 0, 1518]",2016,9,21,2016/2017,1,2,3,16,"['JOIN', 'FINISH', 'JOIN', 'START', 'JOIN']",MATH000,0,4
"[1368, 0, 0, 1269]",2016,9,21,2016/2017,1,2,3,16,"['FINISH', 'START', 'JOIN', 'PAUSE']",MATH000,0,4
"[0, 0, 3094, 1985]",2016,9,21,2016/2017,1,2,3,17,"['JOIN', 'START', 'FINISH', 'PAUSE']",PHYC,1,3
"[0, 9120, 0, 6223]",2016,9,21,2016/2017,1,2,3,17,"['JOIN', 'FINISH', 'START', 'PAUSE']",MEEN,1,3
"[0, 0, 96]",2016,9,21,2016/2017,1,2,4,17,"['START', 'JOIN', 'FINISH']",MATH,2,2
"[0, 2984, 0, 2]",2016,9,21,2016/2017,1,2,4,18,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,1
"[0, 2724, 0, 2]",2016,9,21,2016/2017,1,2,4,18,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,2,1
"[581, 0, 0]",2016,9,22,2016/2017,1,2,4,9,"['FINISH', 'JOIN', 'START']",ECON,1,#N/A
"[0, 0, 3233]",2016,9,22,2016/2017,1,2,4,9,"['START', 'JOIN', 'FINISH']",CHEM000,0,#N/A
"[0, 0, 1192]",2016,9,22,2016/2017,1,2,4,10,"['JOIN', 'START', 'FINISH']",PHYC,2,3
"[0, 0, 907, 760]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,3
"[0, 0, 2143, 2156]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'PAUSE', 'FINISH']",MATH,1,3
"[0, 0, 320, 0]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'FINISH', 'JOIN']",CHEM000,0,3
"[0, 0, 2275]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'FINISH']",MST,1,3
"[3638, 0, 0]",2016,9,22,2016/2017,1,2,4,10,"['FINISH', 'JOIN', 'START']",PHYC,1,3
"[2598, 0, 0]",2016,9,22,2016/2017,1,2,4,11,"['FINISH', 'START', 'JOIN']",ECON,1,4
"[2714, 557, 0, 0, 0, 6019]",2016,9,22,2016/2017,1,2,4,11,"['PAUSE', 'PAUSE', 'JOIN', 'JOIN', 'START', 'FINISH']",MATH,1,4
"[0, 2946, 0]",2016,9,22,2016/2017,1,2,4,11,"['JOIN', 'FINISH', 'START']",MEEN,1,4
"[0, 678, 1450, 0]",2016,9,22,2016/2017,1,2,4,11,"['JOIN', 'PAUSE', 'FINISH', 'START']",MATH,1,4
"[3246, 0, 0]",2016,9,22,2016/2017,1,2,4,11,"['FINISH', 'JOIN', 'START']",EEEN,1,4
"[280, 0, 1, 0]",2016,9,22,2016/2017,1,2,4,12,"['FINISH', 'JOIN', 'PAUSE', 'START']",MATH000,0,3
"[0, 0, 2069]",2016,9,22,2016/2017,1,2,4,12,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 3104, 0, 228]",2016,9,22,2016/2017,1,2,4,12,"['JOIN', 'FINISH', 'START', 'PAUSE']",MATH000,0,3
"[7780, 9720, 5473, 12593, 9763, 2, 0, 0, 5498, 1647]",2016,9,22,2016/2017,1,2,4,12,"['PAUSE', 'TRANSFER', 'PAUSE', 'FINISH', 'PAUSE', 'PAUSE', 'START', 'JOIN', 'TRANSFER', 'TRANSFER']",BMOL,2,3
"[0, 0, 2786]",2016,9,22,2016/2017,1,2,4,12,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[1653, 0, 0, 4292]",2016,9,22,2016/2017,1,2,4,13,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,2,3
"[0, 4578, 0]",2016,9,22,2016/2017,1,2,4,13,"['JOIN', 'FINISH', 'START']",MATH,1,3
"[0, 0, 2060]",2016,9,22,2016/2017,1,2,4,13,"['JOIN', 'START', 'FINISH']",CHEM000,0,3
"[3606, 0, 0]",2016,9,22,2016/2017,1,2,4,14,"['FINISH', 'START', 'JOIN']",MATH,2,4
"[0, 0, 4, 618]",2016,9,22,2016/2017,1,2,4,14,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,2,4
"[3532, 0, 0]",2016,9,22,2016/2017,1,2,4,14,"['FINISH', 'START', 'JOIN']",EEEN,1,4
"[0, 1448, 0]",2016,9,22,2016/2017,1,2,4,14,"['START', 'FINISH', 'JOIN']",MEEN,1,4
"[0, 0, 3325, 39]",2016,9,22,2016/2017,1,2,4,15,"['JOIN', 'START', 'FINISH', 'PAUSE']",STAT,2,4
"[271, 2755, 0, 0]",2016,9,22,2016/2017,1,2,4,15,"['PAUSE', 'FINISH', 'JOIN', 'START']",MEEN,1,4
"[4866, 0, 241, 0, 2108]",2016,9,22,2016/2017,1,2,4,15,"['FINISH', 'START', 'PAUSE', 'JOIN', 'TRANSFER']",MATH,2,4
"[3820, 0, 0]",2016,9,22,2016/2017,1,2,4,15,"['FINISH', 'JOIN', 'START']",PHYC,2,4
"[0, 1657, 0]",2016,9,22,2016/2017,1,2,4,15,"['START', 'FINISH', 'JOIN']",MATH,2,4
"[0, 0, 1443]",2016,9,22,2016/2017,1,2,4,15,"['JOIN', 'START', 'FINISH']",PHYC,1,4
"[11, 0, 15, 0, 1179]",2016,9,22,2016/2017,1,2,4,15,"['JOIN', 'JOIN', 'PAUSE', 'START', 'FINISH']",ACM,1,4
"[1247, 0, 0, 6426, 6416]",2016,9,22,2016/2017,1,2,4,15,"['PAUSE', 'JOIN', 'START', 'FINISH', 'TRANSFER']",MATH,2,4
"[0, 2477, 0]",2016,9,22,2016/2017,1,2,4,16,"['JOIN', 'FINISH', 'START']",MATH,1,2
"[0, 697, 0]",2016,9,22,2016/2017,1,2,4,16,"['START', 'FINISH', 'JOIN']",MATH,1,2
"[139, 0, 0]",2016,9,22,2016/2017,1,2,4,16,"['FINISH', 'START', 'JOIN']",MEEN,1,2
"[3103, 0, 0]",2016,9,22,2016/2017,1,2,4,16,"['FINISH', 'START', 'JOIN']",MATH,1,2
"[366, 0, 0]",2016,9,22,2016/2017,1,2,4,17,"['FINISH', 'JOIN', 'START']",MATH,1,2
"[674, 0, 0]",2016,9,22,2016/2017,1,2,5,17,"['FINISH', 'JOIN', 'START']",ACM,1,#N/A
"[0, 4538, 0, 4311]",2016,9,22,2016/2017,1,2,5,17,"['JOIN', 'FINISH', 'START', 'PAUSE']",MATH,2,#N/A
"[0, 2, 0, 373]",2016,9,22,2016/2017,1,2,5,19,"['START', 'PAUSE', 'JOIN', 'FINISH']",ACM,1,#N/A
"[0, 5538, 5446, 1951, 421, 104, 556, 0]",2016,9,23,2016/2017,1,2,5,10,"['JOIN', 'FINISH', 'PAUSE', 'TRANSFER', 'TRANSFER', 'PAUSE', 'PAUSE', 'START']",MATH,1,3
"[3340, 116, 3207, 0, 0]",2016,9,23,2016/2017,1,2,5,10,"['FINISH', 'PAUSE', 'TRANSFER', 'JOIN', 'START']",MATH,1,3
"[0, 0, 3294, 531, 636]",2016,9,23,2016/2017,1,2,5,10,"['START', 'JOIN', 'FINISH', 'PAUSE', 'PAUSE']",MATH,1,3
"[0, 1586, 2589, 0]",2016,9,23,2016/2017,1,2,5,10,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,3
"[0, 0, 2919, 5504, 89]",2016,9,23,2016/2017,1,2,5,11,"['JOIN', 'START', 'PAUSE', 'FINISH', 'PAUSE']",PHYC,1,4
"[0, 2583, 0, 4780, 2371, 628]",2016,9,23,2016/2017,1,2,5,11,"['JOIN', 'PAUSE', 'START', 'FINISH', 'PAUSE', 'PAUSE']",MATH,1,4
"[0, 1675, 471, 0]",2016,9,23,2016/2017,1,2,5,11,"['START', 'FINISH', 'PAUSE', 'JOIN']",ACM,1,4
"[88, 0, 954, 0]",2016,9,23,2016/2017,1,2,1,11,"['PAUSE', 'START', 'FINISH', 'JOIN']",MATH,1,3
"[98, 0, 0, 2398]",2016,9,23,2016/2017,1,2,1,12,"['PAUSE', 'START', 'JOIN', 'FINISH']",STAT,2,3
"[808, 1506, 0, 0]",2016,9,23,2016/2017,1,2,1,12,"['PAUSE', 'FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 7362, 8126, 0, 3940]",2016,9,26,2016/2017,1,3,1,9,"['JOIN', 'PAUSE', 'FINISH', 'START', 'PAUSE']",CHEM000,0,#N/A
"[1329, 0, 0]",2016,9,26,2016/2017,1,3,1,10,"['FINISH', 'START', 'JOIN']",ECON,1,4
"[10806, 8917, 3, 0, 0]",2016,9,26,2016/2017,1,3,1,10,"['FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'START']",BMOL,2,4
"[0, 868, 0, 4864]",2016,9,26,2016/2017,1,3,1,10,"['START', 'JOIN', 'JOIN', 'FINISH']",ACM,1,4
"[0, 0, 1918]",2016,9,26,2016/2017,1,3,1,10,"['START', 'JOIN', 'FINISH']",MATH,2,4
"[0, 0, 438]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'START', 'FINISH']",MST,1,3
"[0, 0, 295]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 0, 0, 0, 3272, 1295, 0, 0]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'JOIN', 'JOIN', 'START', 'FINISH', 'PAUSE', 'JOIN', 'JOIN']",MATH,1,3
"[0, 0, 1355]",2016,9,26,2016/2017,1,3,1,11,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[868, 7299, 2194, 0, 1759, 0]",2016,9,26,2016/2017,1,3,1,11,"['PAUSE', 'FINISH', 'PAUSE', 'START', 'PAUSE', 'JOIN']",ACM,1,3
"[0, 0, 1332]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 0, 724]",2016,9,26,2016/2017,1,3,1,12,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 4950, 1803, 0]",2016,9,26,2016/2017,1,3,1,12,"['START', 'FINISH', 'PAUSE', 'JOIN']",MATH,1,3
"[1411, 0, 0]",2016,9,26,2016/2017,1,3,1,12,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[0, 280, 0]",2016,9,26,2016/2017,1,3,1,12,"['START', 'FINISH', 'JOIN']",ACM,1,3
"[0, 3415, 0]",2016,9,26,2016/2017,1,3,1,13,"['START', 'FINISH', 'JOIN']",MATH,1,3
"[0, 0, 1654]",2016,9,26,2016/2017,1,3,1,13,"['JOIN', 'START', 'FINISH']",EEEN,1,3
"[0, 0, 259]",2016,9,26,2016/2017,1,3,1,13,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 0, 2131]",2016,9,26,2016/2017,1,3,1,13,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 2042, 2024, 0, 0]",2016,9,26,2016/2017,1,3,1,13,"['JOIN', 'FINISH', 'LEAVE', 'START', 'JOIN']",MATH,2,3
"[0, 0, 41]",2016,9,26,2016/2017,1,3,1,14,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[540, 3163, 883, 1994, 2970, 2988, 3599, 2087, 2195, 0, 0]",2016,9,26,2016/2017,1,3,1,14,"['PAUSE', 'PAUSE', 'TRANSFER', 'PAUSE', 'PAUSE', 'PAUSE', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'START']",CVEN,2,3
"[0, 0, 1230, 52, 1246]",2016,9,26,2016/2017,1,3,1,14,"['JOIN', 'START', 'TRANSFER', 'PAUSE', 'FINISH']",ACM,2,3
"[1247, 0, 0, 2133]",2016,9,26,2016/2017,1,3,1,14,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 0, 23]",2016,9,26,2016/2017,1,3,1,14,"['JOIN', 'START', 'FINISH']",MEEN,1,3
"[2133, 14451, 0, 144, 14449, 3009, 0]",2016,9,26,2016/2017,1,3,1,14,"['TRANSFER', 'FINISH', 'JOIN', 'PAUSE', 'TRANSFER', 'PAUSE', 'START']",MEEN,1,3
"[1829, 0, 0]",2016,9,26,2016/2017,1,3,1,15,"['FINISH', 'JOIN', 'START']",MEEN,1,4
"[0, 1559, 0]",2016,9,26,2016/2017,1,3,1,15,"['START', 'FINISH', 'JOIN']",STAT,2,4
"[1761, 0, 0, 2]",2016,9,26,2016/2017,1,3,1,15,"['FINISH', 'JOIN', 'START', 'PAUSE']",MEEN,1,4
"[1547, 1514, 0, 0]",2016,9,26,2016/2017,1,3,1,15,"['FINISH', 'PAUSE', 'START', 'JOIN']",MEEN,1,4
"[6, 0, 0]",2016,9,26,2016/2017,1,3,1,15,"['FINISH', 'START', 'JOIN']",ACM,1,4
